house_id,title,district,district_area,layout,area,floor,direction,deal_price,deal_unit_price,deal_date
90107f20ddae1abe,元邦明月水岸 4室2厅 158.91平米,荔湾,荔湾-广钢新城,4室2厅,158.91㎡,共30层,南,385万,,2025-11-17
90107f20ddae1abe,元邦明月水岸 2室1厅 88.82平米,荔湾,荔湾-广钢新城,2室1厅,88.82㎡,共15层,东南,236万,,2025-09-11
90107f20ddae1abe,元邦明月水岸 2室1厅 85.45平米,荔湾,荔湾-广钢新城,2室1厅,85.45㎡,共11层,南,228万,,2025-09-08
90107f20ddae1abe,元邦明月水岸 3室1厅 127.82平米,荔湾,荔湾-广钢新城,3室1厅,127.82㎡,共30层,东南,330万,,2025-08-31
90107f20ddae1abe,元邦明月水岸 4室2厅 158.91平米,荔湾,荔湾-广钢新城,4室2厅,158.91㎡,共30层,西北,398万,,2025-08-10
90107f20ddae1abe,元邦明月水岸 4室2厅 158.91平米,荔湾,荔湾-广钢新城,4室2厅,158.91㎡,共30层,南,385万,,2025-11-17
90107f20ddae1abe,元邦明月水岸 2室1厅 88.82平米,荔湾,荔湾-广钢新城,2室1厅,88.82㎡,共15层,东南,236万,,2025-09-11
90107f20ddae1abe,元邦明月水岸 2室1厅 85.45平米,荔湾,荔湾-广钢新城,2室1厅,85.45㎡,共11层,南,228万,,2025-09-08
90107f20ddae1abe,元邦明月水岸 3室1厅 127.82平米,荔湾,荔湾-广钢新城,3室1厅,127.82㎡,共30层,东南,330万,,2025-08-31
90107f20ddae1abe,元邦明月水岸 4室2厅 158.91平米,荔湾,荔湾-广钢新城,4室2厅,158.91㎡,共30层,西北,398万,,2025-08-10
90107f20ddae1abe,元邦明月水岸 4室2厅 158.91平米,荔湾,荔湾-广钢新城,4室2厅,158.91㎡,共30层,南,385万,,2025-11-17
90107f20ddae1abe,元邦明月水岸 2室1厅 88.82平米,荔湾,荔湾-广钢新城,2室1厅,88.82㎡,共15层,东南,236万,,2025-09-11
90107f20ddae1abe,元邦明月水岸 2室1厅 85.45平米,荔湾,荔湾-广钢新城,2室1厅,85.45㎡,共11层,南,228万,,2025-09-08
90107f20ddae1abe,元邦明月水岸 3室1厅 127.82平米,荔湾,荔湾-广钢新城,3室1厅,127.82㎡,共30层,东南,330万,,2025-08-31
90107f20ddae1abe,元邦明月水岸 4室2厅 158.91平米,荔湾,荔湾-广钢新城,4室2厅,158.91㎡,共30层,西北,398万,,2025-08-10
90107f20ddae1abe,元邦明月水岸 4室2厅 158.91平米,荔湾,荔湾-广钢新城,4室2厅,158.91㎡,共30层,南,385万,,2025-11-17
90107f20ddae1abe,元邦明月水岸 2室1厅 88.82平米,荔湾,荔湾-广钢新城,2室1厅,88.82㎡,共15层,东南,236万,,2025-09-11
90107f20ddae1abe,元邦明月水岸 2室1厅 85.45平米,荔湾,荔湾-广钢新城,2室1厅,85.45㎡,共11层,南,228万,,2025-09-08
90107f20ddae1abe,元邦明月水岸 3室1厅 127.82平米,荔湾,荔湾-广钢新城,3室1厅,127.82㎡,共30层,东南,330万,,2025-08-31
90107f20ddae1abe,元邦明月水岸 4室2厅 158.91平米,荔湾,荔湾-广钢新城,4室2厅,158.91㎡,共30层,西北,398万,,2025-08-10
90107f20ddae1abe,元邦明月水岸 4室2厅 158.91平米,荔湾,荔湾-广钢新城,4室2厅,158.91㎡,共30层,南,385万,,2025-11-17
90107f20ddae1abe,元邦明月水岸 2室1厅 88.82平米,荔湾,荔湾-广钢新城,2室1厅,88.82㎡,共15层,东南,236万,,2025-09-11
90107f20ddae1abe,元邦明月水岸 2室1厅 85.45平米,荔湾,荔湾-广钢新城,2室1厅,85.45㎡,共11层,南,228万,,2025-09-08
90107f20ddae1abe,元邦明月水岸 3室1厅 127.82平米,荔湾,荔湾-广钢新城,3室1厅,127.82㎡,共30层,东南,330万,,2025-08-31
