house_id,title,district,district_area,layout,area,floor,direction,deal_price,deal_unit_price,deal_date
8949f5b58dfcfe23,湾区·金融城 4室2厅 136平米,南沙,南沙-明珠湾,4室2厅,136㎡,共32层,南,258万,,2025-11-17
8949f5b58dfcfe23,湾区·金融城 4室2厅 119平米,南沙,南沙-明珠湾,4室2厅,119㎡,共30层,南,277万,,2025-11-02
8949f5b58dfcfe23,湾区·金融城 3室2厅 89.76平米,南沙,南沙-明珠湾,3室2厅,89.76㎡,共32层,南,181万,,2025-10-26
dd9b5a2bd042c42b,叠翠峰 2室1厅 71.28平米,南沙,南沙-蕉门河,2室1厅,71.28㎡,共32层,南,105万,,2025-11-17
dd9b5a2bd042c42b,叠翠峰 3室2厅 89.2平米,南沙,南沙-蕉门河,3室2厅,89.2㎡,共31层,南,113万,,2025-11-15
dd9b5a2bd042c42b,叠翠峰 3室2厅 110.43平米,南沙,南沙-蕉门河,3室2厅,110.43㎡,共31层,南,155万,,2025-11-10
dd9b5a2bd042c42b,叠翠峰 3室2厅 108.45平米,南沙,南沙-蕉门河,3室2厅,108.45㎡,共32层,南,159万,,2025-11-02
dd9b5a2bd042c42b,叠翠峰 4室1厅 133.9平米,南沙,南沙-蕉门河,4室1厅,133.9㎡,共17层,南,302万,,2025-11-01
dd9b5a2bd042c42b,叠翠峰 2室1厅 71.28平米,南沙,南沙-蕉门河,2室1厅,71.28㎡,共32层,南,105万,,2025-11-17
dd9b5a2bd042c42b,叠翠峰 3室2厅 89.2平米,南沙,南沙-蕉门河,3室2厅,89.2㎡,共31层,南,113万,,2025-11-15
dd9b5a2bd042c42b,叠翠峰 3室2厅 110.43平米,南沙,南沙-蕉门河,3室2厅,110.43㎡,共31层,南,155万,,2025-11-10
dd9b5a2bd042c42b,叠翠峰 3室2厅 108.45平米,南沙,南沙-蕉门河,3室2厅,108.45㎡,共32层,南,159万,,2025-11-02
dd9b5a2bd042c42b,叠翠峰 4室1厅 133.9平米,南沙,南沙-蕉门河,4室1厅,133.9㎡,共17层,南,302万,,2025-11-01
dd9b5a2bd042c42b,叠翠峰 2室1厅 71.28平米,南沙,南沙-蕉门河,2室1厅,71.28㎡,共32层,南,105万,,2025-11-17
dd9b5a2bd042c42b,叠翠峰 3室2厅 89.2平米,南沙,南沙-蕉门河,3室2厅,89.2㎡,共31层,南,113万,,2025-11-15
dd9b5a2bd042c42b,叠翠峰 3室2厅 110.43平米,南沙,南沙-蕉门河,3室2厅,110.43㎡,共31层,南,155万,,2025-11-10
dd9b5a2bd042c42b,叠翠峰 3室2厅 108.45平米,南沙,南沙-蕉门河,3室2厅,108.45㎡,共32层,南,159万,,2025-11-02
dd9b5a2bd042c42b,叠翠峰 4室1厅 133.9平米,南沙,南沙-蕉门河,4室1厅,133.9㎡,共17层,南,302万,,2025-11-01
dd9b5a2bd042c42b,叠翠峰 2室1厅 71.28平米,南沙,南沙-蕉门河,2室1厅,71.28㎡,共32层,南,105万,,2025-11-17
dd9b5a2bd042c42b,叠翠峰 3室2厅 89.2平米,南沙,南沙-蕉门河,3室2厅,89.2㎡,共31层,南,113万,,2025-11-15
dd9b5a2bd042c42b,叠翠峰 3室2厅 110.43平米,南沙,南沙-蕉门河,3室2厅,110.43㎡,共31层,南,155万,,2025-11-10
dd9b5a2bd042c42b,叠翠峰 3室2厅 108.45平米,南沙,南沙-蕉门河,3室2厅,108.45㎡,共32层,南,159万,,2025-11-02
dd9b5a2bd042c42b,叠翠峰 4室1厅 133.9平米,南沙,南沙-蕉门河,4室1厅,133.9㎡,共17层,南,302万,,2025-11-01
dd9b5a2bd042c42b,叠翠峰 2室1厅 71.28平米,南沙,南沙-蕉门河,2室1厅,71.28㎡,共32层,南,105万,,2025-11-17
dd9b5a2bd042c42b,叠翠峰 3室2厅 89.2平米,南沙,南沙-蕉门河,3室2厅,89.2㎡,共31层,南,113万,,2025-11-15
dd9b5a2bd042c42b,叠翠峰 3室2厅 110.43平米,南沙,南沙-蕉门河,3室2厅,110.43㎡,共31层,南,155万,,2025-11-10
dd9b5a2bd042c42b,叠翠峰 3室2厅 108.45平米,南沙,南沙-蕉门河,3室2厅,108.45㎡,共32层,南,159万,,2025-11-02
dd9b5a2bd042c42b,叠翠峰 4室1厅 133.9平米,南沙,南沙-蕉门河,4室1厅,133.9㎡,共17层,南,302万,,2025-11-01
dd9b5a2bd042c42b,叠翠峰 2室1厅 71.28平米,南沙,南沙-蕉门河,2室1厅,71.28㎡,共32层,南,105万,,2025-11-17
dd9b5a2bd042c42b,叠翠峰 3室2厅 89.2平米,南沙,南沙-蕉门河,3室2厅,89.2㎡,共31层,南,113万,,2025-11-15
dd9b5a2bd042c42b,叠翠峰 3室2厅 110.43平米,南沙,南沙-蕉门河,3室2厅,110.43㎡,共31层,南,155万,,2025-11-10
dd9b5a2bd042c42b,叠翠峰 3室2厅 108.45平米,南沙,南沙-蕉门河,3室2厅,108.45㎡,共32层,南,159万,,2025-11-02
dd9b5a2bd042c42b,叠翠峰 4室1厅 133.9平米,南沙,南沙-蕉门河,4室1厅,133.9㎡,共17层,南,302万,,2025-11-01
dd9b5a2bd042c42b,叠翠峰 2室1厅 71.28平米,南沙,南沙-蕉门河,2室1厅,71.28㎡,共32层,南,105万,,2025-11-17
dd9b5a2bd042c42b,叠翠峰 3室2厅 89.2平米,南沙,南沙-蕉门河,3室2厅,89.2㎡,共31层,南,113万,,2025-11-15
dd9b5a2bd042c42b,叠翠峰 3室2厅 110.43平米,南沙,南沙-蕉门河,3室2厅,110.43㎡,共31层,南,155万,,2025-11-10
dd9b5a2bd042c42b,叠翠峰 3室2厅 108.45平米,南沙,南沙-蕉门河,3室2厅,108.45㎡,共32层,南,159万,,2025-11-02
